name,discipline,link
NOC:Physics Of Renewable Energy Systems,Physics,https://nptel.ac.in/courses/115105127
NOC:Concepts In Magnetism And Superconductivity,Physics,https://nptel.ac.in/courses/115105131
NOC:Foundations Of Classical Electrodynamics,Physics,https://nptel.ac.in/courses/115105132
NOC:Physics Of Functional Materials & Devices,Physics,https://nptel.ac.in/courses/115105134
Special/Select Topics In Atomic Physics,Physics,https://nptel.ac.in/courses/115106057
Classical Field Theory,Physics,https://nptel.ac.in/courses/115106058
Topics In Nonlinear Dynamics,Physics,https://nptel.ac.in/courses/115106059
Condensed Matter Physics,Physics,https://nptel.ac.in/courses/115106061
Quantum Field Theory,Physics,https://nptel.ac.in/courses/115106065
Quantum Mechanics I,Physics,https://nptel.ac.in/courses/115106066
Special/Select Topics In Classical Mechanics,Physics,https://nptel.ac.in/courses/115106068
Special/Select Topics In The Theory Of Atomic Collisions And Spectroscopy,Physics,https://nptel.ac.in/courses/115106085
Selected Topics In Mathematical Physics,Physics,https://nptel.ac.in/courses/115106086
NUCLEAR REACTORS AND SAFETY- AN INTRODUCTION,Physics,https://nptel.ac.in/courses/115106087
Physical Applications Of Stochastic Processes,Physics,https://nptel.ac.in/courses/115106089
"NOC: Mechanics, Heat Oscillations And Waves",Physics,https://nptel.ac.in/courses/115106090
Nonequilibrium Statistical Mechanics,Physics,https://nptel.ac.in/courses/115106091
NOC:Statistical Mechanics,Physics,https://nptel.ac.in/courses/115106111
NOC:Computational Physics,Physics,https://nptel.ac.in/courses/115106118
NOC:Waves And Oscillations,Physics,https://nptel.ac.in/courses/115106119
NOC:Electromagnetism,Physics,https://nptel.ac.in/courses/115106122
NOC:Introduction To Classical Mechanics,Physics,https://nptel.ac.in/courses/115106123
NOC:Statistical Mechanics,Physics,https://nptel.ac.in/courses/115106126
NOC:Solid State Physics,Physics,https://nptel.ac.in/courses/115106127
NOC:Introduction To Quantum Field Theory(Theory Of Scalar Fields),Physics,https://nptel.ac.in/courses/115106128
NOC:Introduction To Quantum Field Theory (Theory Of Scalar Fields) - Part 2,Physics,https://nptel.ac.in/courses/115106133
NOC:Radio Astronomy,Physics,https://nptel.ac.in/courses/115106134
NOC:Fiber Optics,Physics,https://nptel.ac.in/courses/115107095
"NOC:Solar Photovoltaics Fundamentals, Technology And Applications",Physics,https://nptel.ac.in/courses/115107116
NOC:Optical Sensors,Physics,https://nptel.ac.in/courses/115107122
NOC:Advanced Atmospheric Physics,Physics,https://nptel.ac.in/courses/115107129
NOC:Applied Optics,Physics,https://nptel.ac.in/courses/115107131
NOC:Newtonian Mechanics With Examples,Physics,https://nptel.ac.in/courses/115107134
Relativistic Quantum Mechanics,Physics,https://nptel.ac.in/courses/115108074
NOC:Bonds And Bands In Solids,Physics,https://nptel.ac.in/courses/115108127
NOC:Evaluation Of Textile Materials,Textile Engineering,https://nptel.ac.in/courses/116102049
NOC:Testing Of Functional And Technical Textiles,Textile Engineering,https://nptel.ac.in/courses/116102050
NOC:Theory Of Yarn Structure,Textile Engineering,https://nptel.ac.in/courses/116102051
NOC:Advanced Textile Printing Technology,Textile Engineering,https://nptel.ac.in/courses/116102052
NOC:Textured Yarn Technology,Textile Engineering,https://nptel.ac.in/courses/116102053
NOC:Textile Product Design And Development,Textile Engineering,https://nptel.ac.in/courses/116102058
NOC:New Spinning Technologies,Textile Engineering,https://nptel.ac.in/courses/116102059
Fabric Manufacture - I,Textile Engineering,https://nptel.ac.in/courses/116102005
High Performance And Specialty Fibres,Textile Engineering,https://nptel.ac.in/courses/116102006
Knitting Technology,Textile Engineering,https://nptel.ac.in/courses/116102008
Manufactured Fibre Technology,Textile Engineering,https://nptel.ac.in/courses/116102010
Mechanics Of Textile Machinery,Textile Engineering,https://nptel.ac.in/courses/116102012
Nonwoven Technology,Textile Engineering,https://nptel.ac.in/courses/116102014
Textile Chemical Processing: Theory And Practice Of Preparatory Processes,Textile Engineering,https://nptel.ac.in/courses/116102016
Shuttleless Weaving,Textile Engineering,https://nptel.ac.in/courses/116102017
Quality Control In Textile Industry,Textile Engineering,https://nptel.ac.in/courses/116102019
Textile Fibres,Textile Engineering,https://nptel.ac.in/courses/116102026
Textile Testing,Textile Engineering,https://nptel.ac.in/courses/116102029
Theory Of Yarn Structures,Textile Engineering,https://nptel.ac.in/courses/116102034
Yarn Manufacture - II,Textile Engineering,https://nptel.ac.in/courses/116102038
NOC:Science Of Clothing Comfort,Textile Engineering,https://nptel.ac.in/courses/116102047
NOC:Yarn Manufacture I : Principle Of Carding And Drawing,Textile Engineering,https://nptel.ac.in/courses/116102048
NOC:Textile Finishing,Textile Engineering,https://nptel.ac.in/courses/116102054
"Yarn Manufacture - II (Combing, Roving Preparation & Ring Spinning)",Textile Engineering,https://nptel.ac.in/courses/116102055
NOC:Science And Technology Of Weft And Warp Knitting,Textile Engineering,https://nptel.ac.in/courses/116102056
NOC:Technical Textiles,Textile Engineering,https://nptel.ac.in/courses/116102057
Natural Dyes,Textile Engineering,https://nptel.ac.in/courses/116104044
Textile Effluent And Its Management,Textile Engineering,https://nptel.ac.in/courses/116104045
Natural Dyes,Textile Engineering,https://nptel.ac.in/courses/116104046
NOC:Microwave Integrated Circuits,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101119
NOC:Foundations Of Wavelets And Multirate Digital Signal Processing,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101123
NOC:Design Of Power Electronic Converters,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103148
NOC:Operation And Planning Of Power Distribution Systems,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103149
NOC:An Introduction To Information Theory,Electronics & Communication Engineering,https://nptel.ac.in/courses/117104129
NOC:Fundamentals Of MIMO Wireless Communication,Electronics & Communication Engineering,https://nptel.ac.in/courses/117105132
NOC:Millimeter Wave Technology,Electronics & Communication Engineering,https://nptel.ac.in/courses/117105139
NOC:Communication Networks,Electronics & Communication Engineering,https://nptel.ac.in/courses/117105148
NOC:Signal Processing Techniques And Its Applications,Electronics & Communication Engineering,https://nptel.ac.in/courses/117105149
NOC:Circuit Analysis For Analog Designers,Electronics & Communication Engineering,https://nptel.ac.in/courses/117106148
NOC:Design And Analysis Of VLSI Subsystems,Electronics & Communication Engineering,https://nptel.ac.in/courses/117106149
NOC:Digital Protection Of Power System,Electronics & Communication Engineering,https://nptel.ac.in/courses/117107148
NOC:Physics Of Nanoscale Devices,Electronics & Communication Engineering,https://nptel.ac.in/courses/117107149
NOC:Neural Science For Engineers,Electronics & Communication Engineering,https://nptel.ac.in/courses/117108148
NOC:Analog IC Design,Electronics & Communication Engineering,https://nptel.ac.in/courses/108106105
NOC:LDPC And Polar Codes In 5G Standard,Electronics & Communication Engineering,https://nptel.ac.in/courses/108106137
NOC:Basics Of Software-Defined Radios And Practical Applications,Electronics & Communication Engineering,https://nptel.ac.in/courses/108107107
NOC:Fundamentals Of Micro And Nanofabrication,Electronics & Communication Engineering,https://nptel.ac.in/courses/102108078
Adv. Digital Signal Processing - Multirate And Wavelets,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101001
Advanced Optical Communication,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101002
Advanced VLSI Design,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101004
Broadband Networks: Concepts And Technology,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101050
Digital Communication,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101051
Information Theory And Coding,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101053
Optical Communication,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101054
Signals And Systems,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101055
Transmission Lines And EM Waves,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101056
Transmission Lines And EM Waves,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101057
VLSI Design,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101058
CMOS Analog VLSI Design,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101105
Analog Circuits,Electronics & Communication Engineering,https://nptel.ac.in/courses/117101106
RF Integrated Circuits,Electronics & Communication Engineering,https://nptel.ac.in/courses/117102012
Communication Engineering,Electronics & Communication Engineering,https://nptel.ac.in/courses/117102059
Digital Signal Processing,Electronics & Communication Engineering,https://nptel.ac.in/courses/117102060
Semiconductor Devices,Electronics & Communication Engineering,https://nptel.ac.in/courses/117102061
Wireless Communication,Electronics & Communication Engineering,https://nptel.ac.in/courses/117102062
Queuing Systems,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103017
Signal Detection And Estimation Theory,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103018
Basic Electronics,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103063
Digital Circuits,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103064
Electromagnetic Fields,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103065
IC Technology,Electronics & Communication Engineering,https://nptel.ac.in/courses/117103066
